,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
GDF15,5,3.8062690692006102e-06,0.0002930617510523926,0.32467791870568263,7.612538138401221e-07
ZNF518A,12,3.380938262770727e-05,0.0019920938564550205,0.35460296684118675,2.817448552308939e-06
ACTR3,59,0.00041364163563293574,0.01532291448731212,0.4257464641173389,7.01087518021925e-06
GAK,52,0.0002875909285985389,0.008993700752065587,0.4260254226182676,5.530594780741133e-06
GTSE1,65,0.00025884868127788887,0.008886950164478945,0.40668001000750564,3.982287404275213e-06
FARS2,25,9.171770744857603e-05,0.004133309053303547,0.38405197873597163,3.6687082979430412e-06
TXNL4A,8,5.519908280341126e-06,0.0010521423694349109,0.34192259150189314,6.899885350426408e-07
RNF13,15,4.2162176371040684e-05,0.0017912752275398738,0.35926621726157587,2.810811758069379e-06
R3HDM2,10,2.554590501787966e-05,0.0013493001844085205,0.3662685894547093,2.5545905017879658e-06
FBXL4,17,9.480383014218006e-05,0.001517721663095784,0.3614230127848805,5.576695890716474e-06
NOP56,139,0.000551501574230073,0.045227015410415065,0.4548761718203442,3.967637224676785e-06
NT5DC3,2,1.269670739734199e-06,0.0007049935619054257,0.3471806920119607,6.348353698670995e-07
ASXL2,9,7.775014307723229e-06,0.0033214163472608405,0.3971414610310286,8.638904786359143e-07
PLXNA3,12,1.9118888445146017e-05,0.0015506833916773728,0.3579608015855538,1.593240703762168e-06
UBE2O,34,0.0003622003612108165,0.007745397906666807,0.4182426347613534,1.0652951800318132e-05
CRTC3,18,3.882958271583042e-05,0.005896870435631373,0.41230183893468614,2.1571990397683566e-06
RPL10,174,0.001208516036753034,0.05196556613666732,0.4549398264763504,6.945494464097897e-06
CBX8,66,0.0002727143775908786,0.015045521556560712,0.4101173205500189,4.132036024104221e-06
FAM83H,26,0.00010304406959995828,0.006327585192838159,0.4217695900363259,3.9632334461522415e-06
TAF1D,29,4.932098437212718e-05,0.005918895755606971,0.3792138108013531,1.7007235990388683e-06
ERMP1,7,5.028263913007974e-05,0.0019359863520696321,0.3810360993905298,7.183234161439963e-06
PRR3,18,3.7235949899326784e-05,0.00446134057556497,0.38256060249470464,2.0686638832959323e-06
KRT87P,2,7.424601894811243e-07,0.00025704329608111463,0.3200748252436743,3.7123009474056217e-07
STK11IP,10,4.6645265234176485e-05,0.003051120069760224,0.39406060606060606,4.664526523417649e-06
MALSU1,10,3.1642581235123636e-05,0.002374205553224117,0.37052655573284704,3.1642581235123636e-06
PTGR2,8,3.7037706961528704e-06,0.0017220919390220448,0.3492319260930283,4.629713370191088e-07
RABL3,15,4.1224120654972345e-05,0.0015801376857211406,0.37432354634427173,2.7482747103314897e-06
BUB1,26,6.854657550224283e-05,0.004863326860313502,0.3902292641939743,2.6364067500862627e-06
FGF5,5,4.563706195182788e-06,0.0003391687892784891,0.3321074675656349,9.127412390365576e-07
HRH1,1,0.0,1.0976080600984952e-06,0.23631605727993021,0.0
MAPKAPK5,15,1.2036677621748289e-05,0.0028714253015258663,0.3774526877975154,8.024451747832193e-07
PDGFRA,35,9.239324207981753e-05,0.0063766063453623975,0.4105316327819169,2.639806916566215e-06
RPS6KA5,33,0.00015182562817252104,0.0068547447515768046,0.4085710694985547,4.600776611288516e-06
CTLA4,10,6.437633589950297e-06,0.0014564113026845785,0.36138283681636285,6.437633589950297e-07
STAT5B,38,0.00034983493785977626,0.0069465787478653635,0.4274819197896121,9.20618257525727e-06
TRIM15,29,5.858135991527085e-05,0.004375245115209005,0.38518957345971566,2.0200468936300293e-06
KLF5,38,6.075528028038165e-05,0.009961775856658943,0.42552356020942406,1.5988231652732013e-06
ANKRD26P1,1,0.0,0.00023417946960945,0.3265695630336514,0.0
KIF27,5,4.109280670778598e-06,0.001169887032876412,0.35206844271171756,8.218561341557196e-07
PLA2G4A,23,5.511329072909184e-05,0.005579937274297324,0.4065274477929223,2.396230031699645e-06
LRRFIP2,18,2.637954197358827e-05,0.004661064142344563,0.390463607975018,1.465530109643793e-06
PYGO2,13,5.301344528340079e-06,0.003098791256252036,0.3771461716937355,4.077957329492368e-07
FOXD4,20,5.624819613055176e-05,0.0021035102167477507,0.3558060632592755,2.812409806527588e-06
FOXF1,8,4.767696258287749e-06,0.0008163859331373752,0.33766098878271705,5.959620322859686e-07
FOXG1,30,0.00020538433758081895,0.005103405030284776,0.38546359971543753,6.846144586027298e-06
FOXH1,16,3.189692052102334e-05,0.0018015330146351702,0.35145945945945944,1.9935575325639587e-06
LIN9,16,3.0381394887782697e-05,0.0024764444989201035,0.3700204871386296,1.8988371804864185e-06
MYBL2,29,6.720664032966251e-05,0.004931455806262782,0.38337264150943395,2.3174703561952588e-06
LIN54,11,1.710430728546485e-05,0.0014879696817769144,0.36126236248472055,1.55493702595135e-06
KIF22,22,6.631336976665864e-05,0.004623373228387096,0.38546359971543753,3.0142440803026657e-06
LIN37,17,4.070729550224677e-05,0.003181770463356125,0.3812595285563504,2.39454679424981e-06
LRWD1,23,5.974640724560026e-05,0.005922801487517534,0.397238514173998,2.5976698802434895e-06
ORC2,38,7.384010976610762e-05,0.009504736843977743,0.3973841828627307,1.9431607833186216e-06
SMARCA5,76,0.00015141598448290705,0.025712784209172536,0.434800053497392,1.9923155853014087e-06
DARS,62,0.00018199811404124737,0.022799472776238637,0.4379040948275862,2.9354534522781832e-06
BMS1,20,4.4201064225599244e-05,0.004891163504951481,0.38099144497831944,2.210053211279962e-06
TRMT1L,23,0.00010141662379468665,0.009137323158555779,0.4161013695123512,4.409418425855941e-06
DDX52,20,3.25396983895066e-05,0.006394919429333302,0.37684015300799817,1.62698491947533e-06
DEPDC1,6,1.6946350402053788e-05,0.0008595883345722218,0.35321599304650153,2.824391733675631e-06
DNAJC9,24,1.311012646195265e-05,0.010556485135455837,0.40923967774420944,5.46255269248027e-07
GTF3C4,42,0.00014086354612125325,0.010683766701545163,0.41594165813715456,3.3538939552679347e-06
PARS2,3,4.93100975998758e-07,0.00047772451936523063,0.3293819655521783,1.64366991999586e-07
PES1,56,0.0001008022894182458,0.018677846272352465,0.4291749174917492,1.800040882468675e-06
PRPF8,103,0.0003199565270710327,0.03679188166067986,0.45234451092249894,3.106374049233327e-06
QARS,82,0.00033240506838642264,0.02469891102713789,0.4474879559532003,4.053720346175886e-06
SART1,65,6.364159218066697e-05,0.02464328974745681,0.44129224921949234,9.791014181641073e-07
SMC2,38,0.00015582885157196938,0.011006706157862959,0.4177052550430425,4.100759251893931e-06
SNRNP200,97,0.0002918666422994601,0.03561597935695639,0.4453424657534247,3.008934456695465e-06
FBXL12,20,3.716653282480581e-05,0.003359638497529256,0.3747982476366152,1.8583266412402906e-06
FBXL2,16,3.398682675326929e-05,0.004567662004509227,0.3914980732177264,2.1241766720793306e-06
CBX5,76,0.0008454509158273184,0.013165525551300964,0.4128253968253968,1.112435415562261e-05
KLHL3,11,9.415925905864374e-06,0.0026936873865347887,0.3814832199014316,8.559932641694885e-07
RHOU,21,3.35097246318659e-05,0.002436519327354157,0.3591471498011489,1.5957011729459952e-06
DNMT3L,36,0.00010379822988149867,0.005700158838365489,0.3906512857486181,2.883284163374963e-06
SNW1,289,0.004526675830778162,0.06357475534054986,0.4878451380552221,1.566323816878257e-05
UBXN10,21,0.0003026409773192989,0.0021521587873509183,0.37120347111212604,1.4411475110442806e-05
ESRRB,55,9.360031257096202e-05,0.015438348574231773,0.41435126178944687,1.7018238649265822e-06
POU5F1,129,0.0012352147453569347,0.025272741737681174,0.4321414329389871,9.575308103542129e-06
NAT10,55,0.0001182464055699067,0.02335645216706089,0.4389684039967594,2.1499346467255765e-06
RLIM,24,3.907626853848166e-05,0.005200758135326583,0.3988957055214724,1.6281778557700694e-06
IER3,8,1.7396991464116604e-05,0.0019481112834279926,0.37406512484179033,2.1746239330145755e-06
PSMD7,56,0.00016913117033087692,0.012640822372774474,0.4211139896373057,3.0201994701942305e-06
RPL23A,119,0.0002282593766728809,0.04887922343805753,0.4577583779217122,1.9181460224611842e-06
RRM1,22,5.145735414011833e-05,0.007177341797872131,0.40480637529572905,2.3389706427326513e-06
TRUB2,14,2.3529079642845658e-05,0.00262446514144671,0.3599424269264836,1.680648545917547e-06
UBIAD1,4,6.792579233659911e-06,0.0002608102520286639,0.3289819874519328,1.6981448084149778e-06
LTB4R2,5,5.410591631515614e-07,0.0015137093834051761,0.36926397092230806,1.0821183263031228e-07
ALOX15,3,6.940209195263626e-07,0.0005246389931808631,0.3337782340862423,2.3134030650878752e-07
NR0B1,8,3.4596684028583074e-06,0.001482832353753169,0.3510041027855755,4.3245855035728843e-07
NR1I2,26,5.613622405523747e-05,0.004144446660448678,0.37930229844825575,2.1590855405860564e-06
RPL4,135,0.00029603797452080793,0.052813361434989985,0.45885673959068457,2.192873885339318e-06
DDX42,27,1.526583319870208e-05,0.012646815435879834,0.4273695280662548,5.654012295815586e-07
MAP2,28,5.680128737668044e-05,0.007147687076689931,0.41915936049510055,2.028617406310016e-06
NUCKS1,11,0.0001905214823717261,0.004082826320584606,0.39501822600243014,1.7320134761066008e-05
RRP1,20,8.673060392503649e-05,0.005312624628119105,0.3873004527043126,4.336530196251824e-06
PDS5A,37,0.00034792151354942575,0.010959281769367129,0.42753813782219885,9.40328414998448e-06
RPL36A,11,1.6960696052828036e-05,0.003954450748502779,0.3942039529525888,1.5418814593480033e-06
RPL15,127,0.00034268288026827767,0.05068856713747003,0.4562166713443727,2.69829039581321e-06
NPIPB3,1,0.0,0.0006191764432164525,0.3403475711892797,0.0
HMGN1,20,4.237300074278619e-05,0.003842078150132146,0.3809021675454013,2.1186500371393095e-06
MAP1LC3A,66,0.0005066597692088027,0.013339345632228767,0.4330624750233116,7.676663169830344e-06
PRDM2,12,1.435761480781308e-06,0.003698622551611501,0.379390827401097,1.19646790065109e-07
KIAA1551,2,1.330605197254775e-06,0.0006657759307104654,0.3428963189536969,6.653025986273875e-07
PBXIP1,17,6.409060936846926e-05,0.00441376818787887,0.4040517027094208,3.770035845204074e-06
FBXW7,96,0.0007890093490093941,0.018164276241344694,0.44681143485431557,8.218847385514522e-06
USP5,39,0.00015466222937901604,0.009851780145497629,0.4308813783962889,3.965698189205539e-06
NGB,9,1.810568347602882e-05,0.0010507514666738764,0.3522973558734287,2.0117426084476465e-06
FAM129B,20,7.262619300758372e-05,0.005815814554463302,0.4197546804389929,3.6313096503791857e-06
AHSA1,111,0.0003708736368675568,0.034856776047221344,0.46284168564920275,3.341203935743755e-06
GABBR2,3,1.2214536061372747e-06,0.0004795969319633024,0.33550051599587205,4.0715120204575826e-07
HIST1H2BB,29,4.644795707190117e-05,0.009563819753938803,0.42275682704811446,1.6016536921345232e-06
ARMC7,20,4.879287090994019e-05,0.0021613946548304282,0.37286386053446496,2.4396435454970095e-06
PTPRB,5,1.1272180414665984e-05,0.0008569714049845781,0.3508904479222882,2.2544360829331967e-06
PTPRZ1,10,1.0087905621292044e-05,0.0015096248175496755,0.35429380993897125,1.0087905621292043e-06
RASD2,8,4.2487871888570555e-06,0.0010975961459524358,0.3505877278119271,5.310983986071319e-07
RRAD,12,1.684055181470563e-05,0.0027430452533522727,0.37952369834228344,1.4033793178921358e-06
CDC73,140,0.001249907348665069,0.03571433520850851,0.45944036178632,8.927909633321921e-06
VANGL2,20,0.00011068988726845535,0.00302748295550047,0.3920646406174626,5.534494363422767e-06
ALB,62,0.0006036914697975612,0.0114756934819661,0.4229218160530766,9.736959190283244e-06
SHARPIN,16,1.3297309768469452e-05,0.0035121492454351275,0.3808129319433056,8.310818605293408e-07
ZNF131,30,8.198837160363366e-05,0.00561174357702769,0.3970444553004397,2.7329457201211223e-06
USP15,94,0.0011319691339212832,0.02249938624374163,0.4600905745825078,1.204222482894982e-05
STMN1,37,0.00010977433628927396,0.010255328536824978,0.40980713475356106,2.966873953764161e-06
FKBP1A,38,0.00020170794302793043,0.006631648625304422,0.4172227926078029,5.308103763892906e-06
NGFR,20,2.57563381284265e-05,0.005019943819651284,0.4033498759305211,1.2878169064213249e-06
MAGEC2,12,1.4518153126860119e-05,0.002521257039604719,0.3676769961547161,1.2098460939050099e-06
RNF168,36,4.341650054512478e-05,0.007170699349405858,0.3932502721664449,1.2060139040312439e-06
SMG7,18,4.6194558006946014e-05,0.0053756060048469,0.41482710220747737,2.566364333719223e-06
RSL1D1,51,9.870316816252199e-05,0.02323575540825664,0.4501523123788424,1.9353562384808233e-06
SIRT2,32,0.00032174295537588346,0.005993984911233542,0.40495764823119085,1.0054467355496358e-05
SIRT3,20,0.00013441777260515976,0.004519381868882189,0.37912536443148687,6.720888630257988e-06
KPNA1,69,0.0003790540716369529,0.01791113984671083,0.4332356076759062,5.493537270100767e-06
KPNA6,40,8.788199988066891e-05,0.010913566464418503,0.4267524284589131,2.197049997016723e-06
MSI2,28,4.167601615542133e-05,0.011261049267512344,0.41636782786885246,1.4884291484079047e-06
AGAP2,8,3.7370529229845562e-06,0.0012099325683824717,0.35603986419888295,4.6713161537306953e-07
ZNF746,144,0.0005261819185890554,0.038492844380230366,0.4456477039067855,3.654041101312885e-06
ADCY9,7,1.6490271396478316e-05,0.0012471757756085807,0.36344326439351593,2.3557530566397592e-06
ANK3,20,5.926295874631881e-05,0.004495760141820103,0.39923860984895004,2.9631479373159405e-06
ARHGAP5,9,1.4365243720864171e-05,0.002655609241809347,0.37881612677697507,1.59613819120713e-06
ARHGDIB,9,1.1820955355052408e-05,0.0023247384428930393,0.38670155822528846,1.313439483894712e-06
ARVCF,9,4.879398603797088e-05,0.001924858979801952,0.38233564624250266,5.421554004218986e-06
ATIC,41,0.00018544567156509985,0.010016224310494991,0.4246342737722048,4.5230651601243866e-06
ATP2B4,20,0.00018071006172346382,0.00342263264316618,0.4035501489572989,9.035503086173192e-06
BCL2L2,13,6.832343680118465e-05,0.0032309133958407744,0.3968990355267977,5.255648984706512e-06
DST,40,0.00016850651415599836,0.010388588183153708,0.4277068806735956,4.212662853899959e-06
CALD1,28,5.995521135520965e-05,0.010418252759028876,0.42424637870285786,2.1412575484003445e-06
CAPS,1,0.0,0.0005194164072922703,0.3449702886247878,0.0
CAST,17,6.328560518673085e-05,0.003634120876610147,0.39801665034280115,3.722682658042991e-06
CAPZB,74,0.00032156405685340473,0.02362504598588398,0.4509640726869191,4.345460227748713e-06
SCARB1,11,3.7333229335587226e-05,0.0037745003166132877,0.39559503528839135,3.393929939598839e-06
SEPT7,44,0.00013499243156480826,0.01124146970016768,0.42680845477222,3.068009808291097e-06
CLIC1,38,0.0001380322906655528,0.012217466281434955,0.4233624169813778,3.6324287017250737e-06
CNN2,20,4.2655244260528095e-05,0.006389444774623594,0.4086737900691389,2.1327622130264047e-06
CNN3,13,2.2665854386271564e-05,0.0038252956873026964,0.39588407208962495,1.743527260482428e-06
COL17A1,8,1.898053976406769e-06,0.0020495810376940046,0.3761425430984612,2.3725674705084612e-07
CTNNA2,15,4.112208355345457e-05,0.0060957691694009785,0.4128778257556515,2.7414722368969715e-06
CTSB,24,0.00010426358656164378,0.00526788222060929,0.4215508298755187,4.3443161067351575e-06
CXADR,15,5.303585082403439e-05,0.0028344327170564563,0.3923485397055274,3.5357233882689592e-06
DAG1,27,0.00023083313057321143,0.005277771187056022,0.4161013695123512,8.549375206415237e-06
DDX3X,108,0.0003176775162335885,0.0407911297584022,0.46569259418421427,2.9414584836443384e-06
DLG1,26,0.00018186610087808717,0.0042308020958033215,0.4025009285625851,6.994850033772584e-06
DSC3,11,1.1904939673346133e-05,0.0035605054283737426,0.3856007591033092,1.0822672430314667e-06
DSG2,30,4.044376427884326e-05,0.00838131994907097,0.40607044716462654,1.3481254759614421e-06
DVL3,48,0.0002756603327229219,0.010993770858566546,0.43555734190782425,5.7429235983942065e-06
EEF1D,95,0.0004886594544214506,0.03062033182992963,0.4663606369244011,5.143783730752111e-06
EIF2S3,30,2.9591472315707722e-05,0.012434012806819739,0.4326014637391883,9.863824105235908e-07
EPHA2,48,0.00044666319889527533,0.009406028628532986,0.44123235613463624,9.305483310318236e-06
EIF4G1,53,0.00029274151022262105,0.019229377859269765,0.43819921822348024,5.523424721181529e-06
EIF4G2,18,8.260075299088317e-06,0.009031951169671608,0.4194838709677419,4.5889307217157317e-07
EIF5,33,9.243032036145383e-05,0.010298920077542297,0.42731335436382756,2.800918798831934e-06
EIF5A,41,0.0002111261646327003,0.01288325403682199,0.43555734190782425,5.149418649578056e-06
EPB41,20,6.305379108258312e-05,0.00665357632162216,0.41620791191908846,3.152689554129156e-06
EVPL,16,6.925934448895964e-05,0.0011478707574198652,0.36194611445112446,4.328709030559977e-06
GAB1,25,6.855483267054883e-05,0.005098629186477693,0.41032437208128236,2.742193306821953e-06
GM2A,14,0.00011952584750732406,0.0023256980497710082,0.38541790160047423,8.537560536237433e-06
GOLGA3,19,8.515418170388451e-05,0.006390183075627519,0.4205692108667529,4.481799037046554e-06
GOLGB1,16,1.9559358897559133e-05,0.00567962925338619,0.40526053353278485,1.2224599310974458e-06
GSPT1,25,3.7131723335409704e-05,0.008323948041533243,0.43019716818843456,1.4852689334163881e-06
HCFC1,52,0.0002605671912963365,0.016069902108656116,0.44540347992875734,5.010907524929548e-06
HLA-C,27,0.0002427642883388629,0.005216818875952219,0.4007149020091212,8.991269938476403e-06
AGFG1,17,6.630761324394216e-05,0.005518438244893928,0.41706221937139193,3.900447837878951e-06
IDH1,27,7.044018361673508e-05,0.006253270505502622,0.4165812403895438,2.608895689508707e-06
IGF2R,22,7.698721782642132e-05,0.0068347196417362895,0.419429750999871,3.49941899211006e-06
EIF3E,50,8.160198324649778e-05,0.019659505028730113,0.4359662062491619,1.6320396649299555e-06
ITGA6,15,0.00011551755241264628,0.0038513836712476385,0.40887938624072445,7.701170160843086e-06
ITGB1,60,0.00045889441372338823,0.014508484541843388,0.43997834619028287,7.648240228723138e-06
IVL,23,0.00014022337340792286,0.0023974288665130406,0.37815517040828195,6.0966684090401245e-06
KCNN4,5,1.3031341054673852e-06,0.0011542225727286116,0.35942509673852957,2.6062682109347705e-07
KIF5B,66,0.0010632979983689807,0.016111497468508155,0.44255377075959706,1.6110575732863344e-05
KTN1,32,0.0003078587746787914,0.006268914017725528,0.4207869531452239,9.62058670871223e-06
LAD1,5,1.3616770597672366e-06,0.002179914817750472,0.38615037415369996,2.7233541195344733e-07
LBR,32,9.243204807226919e-05,0.01096843365517712,0.4173834895365259,2.888501502258412e-06
ABLIM1,40,0.00010275713902527357,0.011395824317724621,0.4363758389261745,2.5689284756318393e-06
LLGL1,15,4.7558879370408564e-05,0.005242281965064337,0.4135080132281862,3.1705919580272376e-06
LPP,29,8.289737329334737e-05,0.007160511906874331,0.416474506789649,2.8585301135637022e-06
MARCKS,23,7.345418787353383e-05,0.007397636142422742,0.4236934706112342,3.193660342327558e-06
MYO1B,45,0.0001307951831304708,0.015687135504868718,0.43082427776305326,2.906559625121573e-06
NFKBIE,15,1.8093238966938825e-05,0.0037439302014672603,0.3927277120077313,1.206215931129255e-06
NHS,10,1.5273375926724243e-05,0.0020340517366853918,0.36968387536957015,1.5273375926724243e-06
NOTCH2,26,0.00015185422868133687,0.0029847551629332506,0.3867935752528257,5.840547256974495e-06
NOTCH3,21,0.00016615476783634193,0.004717598386229905,0.4074445419225467,7.912131801730569e-06
PCDH1,6,1.8842850928264747e-05,0.0009873060812568264,0.3603014518452843,3.140475154710791e-06
PFKP,49,0.0002005873155896534,0.01777201413470448,0.44111261872455904,4.093618685503131e-06
PI4KA,42,0.0007360381687952718,0.007425695606765423,0.4192134107027724,1.752471830464933e-05
PLCB3,8,2.5641004782315766e-05,0.0023032874188249,0.3734635267087881,3.2051255977894707e-06
PLSCR1,36,0.0003170285478784791,0.0060965359124861805,0.42468974526453296,8.806348552179974e-06
TWF1,34,9.617103851088308e-05,0.008524025757923137,0.41910532422328217,2.8285599562024433e-06
PTPRJ,17,8.19997062603498e-05,0.004223761612739972,0.41032437208128236,4.8235121329617534e-06
PXN,65,0.0003613733693803062,0.011699658454841591,0.43346666666666667,5.559590298158557e-06
RANGAP1,60,0.00025421933351855216,0.018528089279244025,0.44632070291048875,4.236988891975869e-06
RDX,41,0.000181034885185641,0.011418191518688892,0.43755047106325706,4.415485004527829e-06
RPL7A,123,0.0003162635465036033,0.049165962054088005,0.4576295045045045,2.5712483455577504e-06
RPL24,105,0.00018462325109973164,0.04171758722810124,0.44613695622341154,1.7583166771403013e-06
RPL29,50,5.923527499479084e-05,0.021447599859363987,0.4267524284589131,1.1847054998958168e-06
RPL34,66,8.39608052815247e-05,0.026341323186879553,0.43890914000270015,1.272133413356435e-06
RPL36AL,34,0.00015926218867284335,0.008617414166550928,0.40882796780684105,4.68418201978951e-06
RPS2,156,0.0008375381532426643,0.05773635018739547,0.46723196320781835,5.368834315658104e-06
S100A11,19,3.061828899636544e-05,0.005175745855962271,0.3972870585359892,1.6114888945455492e-06
S100P,15,4.908775656834046e-05,0.0018323988419316852,0.3745823251526674,3.2725171045560308e-06
SH3GL1,34,0.00014001791435620703,0.005877135396960373,0.40455450472872073,4.118173951653148e-06
SLC1A5,29,0.00037876351260574724,0.010214075402468051,0.429401664245146,1.3060810779508525e-05
SLC3A2,36,5.5706530158171797e-05,0.013979013020761087,0.4352074966532798,1.5474036155047722e-06
SLC9A1,15,0.00023114081620425548,0.0034449513830723073,0.3963184200902109,1.5409387746950366e-05
SLC12A2,17,3.566008955032741e-05,0.004917050588875528,0.4053110584715123,2.0976523264898475e-06
SNAP25,10,3.176927026446645e-05,0.00160777322390282,0.37806721711826957,3.176927026446645e-06
FSCN1,34,5.9310630844282194e-05,0.011765010104429015,0.42849611177013314,1.7444303189494763e-06
SNX1,31,0.00011936730507855085,0.0074192900833790106,0.4296286507202326,3.85055822834035e-06
SNX2,36,0.0001509331942662519,0.006836014342411515,0.4165812403895438,4.192588729618108e-06
SPAG1,7,7.420062666234758e-06,0.0018718855193645963,0.37445289103893115,1.060008952319251e-06
SPRR3,3,9.336648371909003e-06,0.0006016883658695517,0.3483338690667524,3.112216123969668e-06
SPTBN2,22,1.8205239736068832e-05,0.007241605719436759,0.4065274477929223,8.275108970940379e-07
SSFA2,28,6.191195683115085e-05,0.007906959426014095,0.406375,2.2111413153982448e-06
STAT2,22,0.00015139321813197997,0.0061624778549557,0.42084142394822005,6.881509915089999e-06
STX4,26,0.00011662418837438769,0.004062833318401736,0.3883645920439613,4.485545706707219e-06
SVIL,65,0.0003068208623558717,0.01398452703811607,0.43168237949807464,4.720320959321102e-06
ADAM17,10,8.583857583426815e-05,0.002192263684383736,0.3769712430426716,8.583857583426816e-06
TLN1,50,0.00021079059728722636,0.017232142685349852,0.43926496419402783,4.2158119457445275e-06
TP53BP2,59,0.0003620046190877284,0.01035989689093032,0.432716624517503,6.135671509961498e-06
TPD52L2,33,0.0001612531742952209,0.008272807923242408,0.42714492182367625,4.886459827127906e-06
TTK,37,0.00012927758459230825,0.01015801993090676,0.43932432432432433,3.493988772765088e-06
TTN,39,0.00010442861433065979,0.014574325695834665,0.43719741796664874,2.6776567777092254e-06
UTRN,33,0.00023982187405963872,0.006988528495003276,0.41177960734642177,7.267329516958749e-06
VASP,51,0.0003568321876558844,0.01341051130033609,0.43920562010267494,6.996709561880086e-06
EIF4H,28,6.371352916426356e-05,0.009041303320121928,0.4085710694985547,2.2754831844379843e-06
TRIM25,758,0.05833191117323862,0.1185165659290083,0.5546835011090258,7.695502793303247e-05
ZNF185,3,1.3094281372058947e-06,0.001358404891649385,0.3641353046594982,4.3647604573529824e-07
SLC30A1,9,5.217883615488386e-05,0.0014863124425529247,0.37312062435441296,5.797648461653762e-06
LUZP1,40,0.00015030363044583734,0.009272506747819946,0.4207869531452239,3.7575907611459337e-06
DDX39B,48,6.350296918782216e-05,0.019097687848108807,0.4439437389048204,1.322978524746295e-06
PICALM,57,0.00022542763695555083,0.01742701242291335,0.44117247930519743,3.9548708237815935e-06
STK24,40,0.00011709132911714419,0.010078111654991803,0.4275943706431672,2.927283227928605e-06
PPFIBP1,26,4.56376455859169e-05,0.00856068507837405,0.43002645502645503,1.755294060996804e-06
RUVBL1,133,0.001172678353940952,0.03801425786321154,0.4725977613025149,8.817130480759038e-06
SNAP23,32,0.00024820593406512227,0.0054680473863285475,0.4046048537647791,7.756435439535071e-06
SCEL,10,5.293584741492692e-05,0.0016011537554872046,0.38094680103116946,5.293584741492692e-06
SYNJ1,15,2.0803899238097543e-05,0.002420766678746858,0.3708224021900308,1.3869266158731695e-06
SYNJ2,6,2.1304492457889885e-06,0.00157158147473136,0.3675107393172055,3.5507487429816477e-07
H1FX,43,0.00011635801942102359,0.01742313385325703,0.4277068806735956,2.7060004516517114e-06
GPRC5A,15,1.0903928869647776e-05,0.004112386908089737,0.39263285024154587,7.269285913098517e-07
SYT7,4,1.3752125584467891e-06,0.0014351696506000626,0.3667230682459109,3.438031396116973e-07
SLC16A3,4,3.6319095172271467e-06,0.0016622452128135666,0.3782871771003025,9.079773793067867e-07
PDLIM1,23,4.594496935360202e-05,0.005325079258807086,0.4026006191950464,1.9976073632000877e-06
CCNB2,15,2.895231201974351e-05,0.0041760580122241495,0.39665690580771107,1.9301541346495676e-06
LRRFIP1,20,5.530690144870183e-05,0.006663368524427415,0.40780230807827395,2.7653450724350916e-06
VAPB,62,0.0007591441676740538,0.009365035327581048,0.4248562467328803,1.2244260768936352e-05
RAB11B,38,0.0003649869004672709,0.007413207676836252,0.4200801137097816,9.604918433349233e-06
DLG5,16,2.4163081483323234e-05,0.0046033030882945275,0.4025009285625851,1.5101925927077021e-06
NUMBL,13,1.9497554053229226e-05,0.0032591133038126457,0.39559503528839135,1.499811850248402e-06
TRIP11,11,1.4805961973681175e-05,0.0020142772969541905,0.3779793047320079,1.345996543061925e-06
VAMP3,28,0.00016813584188576895,0.00466878998091116,0.4148800408371618,6.00485149592032e-06
SNAP29,24,9.853026670686786e-05,0.0035363480473330922,0.39559503528839135,4.105427779452828e-06
ARHGAP29,6,5.638389948111921e-06,0.002324005095115251,0.3873004527043126,9.397316580186534e-07
SLC4A7,15,0.00012992416223854675,0.0036684376351036503,0.404655215334827,8.661610815903117e-06
H2AFY,52,0.00019715040591568347,0.01703332649796467,0.4465659340659341,3.7913539599169896e-06
N4BP1,5,1.757608152265148e-06,0.002465168672156801,0.3819313909774436,3.515216304530296e-07
CLINT1,58,0.00028864472928300937,0.014704155472425132,0.43649301825993553,4.976633263500162e-06
BZW1,20,7.118447361095487e-05,0.006363231496989927,0.4099104778716429,3.5592236805477437e-06
USP6NL,10,2.7444980355254398e-05,0.0028963190254490227,0.3963667398195562,2.74449803552544e-06
ARHGAP32,35,0.00010300062057077311,0.008614114157322638,0.4358493095589221,2.94287487345066e-06
SLK,17,5.421908848339628e-05,0.0037090717750978353,0.39767584097859326,3.189358146082134e-06
PHACTR2,9,1.5183565620859149e-05,0.0031621750909677135,0.39787051768449394,1.6870628467621277e-06
ZFYVE16,9,1.1444693320564511e-05,0.002298875439355925,0.3862421290245931,1.2716325911738347e-06
CKAP5,47,0.00023185614874858662,0.014178510018926206,0.42957188160676535,4.933109547842269e-06
IST1,18,3.234544431110439e-05,0.00503717669758005,0.38952791756530075,1.7969691283946883e-06
RB1CC1,39,0.0005511050844335249,0.008343441248657423,0.42569071624983634,1.4130899600859614e-05
GOLGA5,26,0.0003196227544494248,0.0030011387849024082,0.3932978466005323,1.2293182863439415e-05
CCS,10,9.701484243392403e-06,0.0018185555930607309,0.36901248581157775,9.701484243392402e-07
WASF2,20,7.087615980401224e-05,0.004465425031628163,0.41032437208128236,3.5438079902006124e-06
TXNDC9,30,7.59245151299104e-05,0.00627829452209961,0.3943952444498362,2.530817170997013e-06
INADL,12,3.704941326972509e-05,0.0014444253374769757,0.3637686024392973,3.0874511058104242e-06
