,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
PRKAR1A,56,0.00010323881599223255,0.007940760810052074,0.455786676440942,1.8435502855755813e-06
DOCK8,26,5.270803545973764e-05,0.0017521270780726673,0.3945427143650353,2.0272321330668324e-06
MPZL1,29,0.00013773295240337077,0.002669573318964926,0.426440329218107,4.749412151840371e-06
LYN,163,0.0009295350830323186,0.014756264070297731,0.47900616332819723,5.702669221057169e-06
SLC12A4,16,2.01053592556422e-05,0.0017104231046486944,0.3970306513409962,1.2565849534776376e-06
LAMTOR5,29,7.19001046083903e-05,0.002829360202974072,0.4125062199369713,2.4793139520134584e-06
SLC2A3,10,1.4373634236728525e-05,0.0010791645534433416,0.38235068029825503,1.4373634236728525e-06
ADD2,14,3.371748537245442e-05,0.0015584819147212606,0.40386489119844105,2.408391812318173e-06
WDR44,23,4.768026770087262e-05,0.002201762424214574,0.4105993065874195,2.0730551174292444e-06
PKP3,105,0.0002415961403095714,0.015835517610733027,0.4657303370786517,2.300915621995918e-06
WDR77,222,0.0005544306968474766,0.032276296225261826,0.4834289046554573,2.49743557138503e-06
PLEKHA5,66,0.00016535028768664616,0.006971863485131159,0.4534597502051235,2.5053073891916086e-06
SLC12A7,8,5.665603774831564e-06,0.0009860301671543589,0.3842113394098563,7.082004718539455e-07
ATP2B1,50,9.331192775111298e-05,0.007422343782231923,0.45851769911504425,1.8662385550222596e-06
GAB2,64,8.429317289391578e-05,0.005887986468995517,0.4403718459495352,1.317080826467434e-06
PRMT5,177,0.0005263163441578262,0.02487820078070444,0.4819767441860465,2.97353866755834e-06
SNX6,53,9.977719699951318e-05,0.004449080255204292,0.43967117475470696,1.8825886226323243e-06
RAPGEF6,19,9.904724352291637e-06,0.0031655179024771877,0.42010135135135135,5.213012816995598e-07
GYPC,4,2.6577845979468394e-07,0.00046840015992548404,0.3570198105081826,6.644461494867098e-08
EPB41L2,41,7.030689423820718e-05,0.006285352865130165,0.4458587307278594,1.714802298492858e-06
ATP2B4,38,9.388569682777113e-05,0.00321952355538466,0.4279445926180848,2.4706762323097664e-06
SEPT6,31,2.7932083089251685e-05,0.003168169568572974,0.41903959561920806,9.010349383629576e-07
DLG1,70,0.00048567751568637257,0.005313539422446451,0.446619376851935,6.9382502240910365e-06
SLC3A2,88,0.00014130137114727,0.015153037739997393,0.46616682286785377,1.6056973994007954e-06
SLC30A1,19,3.687419887172386e-05,0.0020389242036646946,0.4079055273085124,1.9407473090380977e-06
BRK1,21,1.4762866689312134e-05,0.001271261568722,0.3843003940353859,7.029936518720064e-07
LCP1,38,6.301997700301981e-05,0.0048012423495268595,0.4277605779153767,1.6584204474478899e-06
SEPT8,23,1.7476904442293137e-05,0.0019370382179147057,0.39757013827831506,7.598654105344843e-07
YKT6,47,0.00015239345937886838,0.0029389679261234043,0.4154694286668894,3.242414029337625e-06
RPS6KA1,113,0.0004920026819260609,0.009166514613618004,0.4612388724035608,4.354006034743902e-06
GTSF1,6,4.878363358634315e-07,0.0008209765187250421,0.37042001787310097,8.130605597723859e-08
ABCE1,176,0.0004652516471815786,0.020528919426581985,0.4784992784992785,2.643475268077151e-06
EXOC1,53,0.0001906261362468366,0.004449798466509223,0.4344484234430955,3.5967195518271058e-06
EPB41L1,45,8.788665260574854e-05,0.004545192883857221,0.43905022508606234,1.95303672457219e-06
SLC1A5,65,0.00015718829962015939,0.01083078776672885,0.4614956392651698,2.4182815326178366e-06
CYFIP1,60,0.00013810000464182983,0.008452963080430259,0.4535838044865949,2.301666744030497e-06
CDCA3,30,6.0590780703415294e-05,0.0025970172538477554,0.4184051144010767,2.019692690113843e-06
SPTBN1,167,0.0003662914254607361,0.024727544522033455,0.4870263389797317,2.1933618291062043e-06
MARCKSL1,36,0.00019217349348513605,0.005295016316948571,0.44414679882132335,5.3381525968093344e-06
EPB41,100,0.00020034239559096702,0.011008215782846546,0.464209052729818,2.00342395590967e-06
PSMD5,61,0.00011477868295877375,0.00665346956741188,0.44920075860200487,1.8816177534225206e-06
NSF,87,0.0003273628159648142,0.011828541604006546,0.466823087752229,3.762790988101313e-06
NUMBL,30,2.4439473636794425e-05,0.0034969579621569797,0.4353229476632242,8.146491212264808e-07
MSN,125,0.00031043008874934993,0.014953536859771974,0.46656036019135166,2.4834407099947995e-06
GORASP2,76,0.00037509601704455837,0.006047249463004529,0.4568751722237531,4.935473908481031e-06
PANX1,10,1.9941921858820042e-06,0.0010090057364181926,0.375906892382104,1.9941921858820042e-07
SNX5,31,4.186183454557294e-05,0.0021667767986005776,0.4125746516257465,1.3503817595346108e-06
VAMP3,52,0.00010364359232526171,0.004266428612832134,0.4375439831104856,1.993146006255033e-06
SLC16A1,40,1.989599391213392e-05,0.008010848172238275,0.4459386767079075,4.973998478033479e-07
SPTAN1,194,0.000687951426428589,0.027893575773361594,0.4913077834847886,3.546141373343242e-06
SEPT11,44,6.647988177528103e-05,0.004125406635395051,0.43566611193833754,1.5109064039836598e-06
ANXA1,125,0.0006433011450275115,0.017966322542379575,0.47790161414296695,5.146409160220092e-06
ADD1,62,0.00010022257965560005,0.008497149171194263,0.45953436807095344,1.6164932202516138e-06
PHACTR4,27,4.508974363635724e-05,0.004003606425097066,0.44734238690529726,1.669990505050268e-06
SEPT9,79,0.0001591145343529805,0.012646869257782096,0.467261625176139,2.0141080297845636e-06
TFRC,105,0.0003039513866064524,0.015245217197852849,0.47421107827247594,2.8947751105376422e-06
CORO1C,166,0.0004223340072965175,0.019586974855912456,0.4769393038642248,2.544180766846491e-06
SLC4A7,26,5.9793220195391267e-05,0.0033994204446965172,0.4269894411537471,2.2997392382842795e-06
TPD52L2,51,8.265129225323552e-05,0.005719858897534267,0.4444245889921372,1.6206135735928534e-06
SEPT7,93,0.00019722439523211342,0.010876207811507109,0.4585599704987554,2.1206924218506818e-06
FLVCR1,13,3.259355458154382e-05,0.0007797074915937526,0.37401308369050307,2.5071965062726016e-06
ADD3,34,9.03681583954585e-05,0.0036703180133917093,0.4307612366848532,2.6578870116311327e-06
SCRIB,78,0.00016455345870193625,0.011565439871063312,0.46455589801064723,2.1096597269479007e-06
TUBB3,232,0.0016692282858843288,0.031088462735958056,0.4925240122784434,7.194949508122107e-06
GSK3B,291,0.0023025065951237365,0.0257754531260518,0.4949253731343284,7.91239379767607e-06
RECQL4,856,0.009089707919423597,0.0924577957640777,0.5300511508951407,1.0618817662878034e-05
NR1I3,43,0.00012047212176519758,0.0028730710025773273,0.3870214752567694,2.801677250353432e-06
HSPA4,298,0.001842267746129814,0.03865947560146702,0.5010577213659716,6.18210653063696e-06
FN1,596,0.004497244851760145,0.07003274387895105,0.5171015698097515,7.545712838523734e-06
KANK1,19,1.2887930999369124e-06,0.003399405588005588,0.4047192839707079,6.783121578615328e-08
PIK3R1,298,0.002687674273508289,0.020456338516865354,0.49247524752475247,9.019041186269426e-06
EGF,29,6.78989421003975e-05,0.0024374342310081454,0.40627297231070814,2.3413428310481894e-06
BAIAP2L1,40,8.149412709145137e-05,0.004451515902522891,0.44883595018949646,2.037353177286284e-06
MMP1,4,2.840962385595847e-06,0.00020641087421131458,0.3415739596209312,7.102405963989617e-07
MMP2,14,2.114207519655497e-05,0.0016647317515978426,0.380915913616174,1.510148228325355e-06
ZBTB38,92,0.00010529692725024588,0.008665400197982086,0.4155041349928995,1.1445318179374553e-06
DCPS,227,0.0007130861450742403,0.02370973332625748,0.4590678357175819,3.141348656714715e-06
IWS1,30,2.119916690619742e-05,0.004117986892678369,0.41956980177140446,7.066388968732473e-07
MYH9,328,0.0018724753500938317,0.03952549768308429,0.5021199273167777,5.708766311261682e-06
CD2AP,83,0.00017808666676561206,0.008229303291005052,0.4552027088862451,2.1456224911519524e-06
UCK2,11,4.886838917610455e-06,0.0030549904737284363,0.4102268041237113,4.4425808341913225e-07
WFS1,16,7.170184690703919e-06,0.0017394607112279578,0.39820670883035786,4.481365431689949e-07
CAMK2D,46,0.00011912551630394309,0.005684013452647793,0.4300164260395954,2.5896851370422413e-06
FLII,72,5.1870853442614366e-05,0.01214823134244076,0.45603740716970753,7.204285200363106e-07
PKD2,19,9.833335445819142e-05,0.0012402423849251017,0.3828215192796121,5.175439708325864e-06
INTS3,41,4.401661728588442e-05,0.007251583995807009,0.44899801408196427,1.0735760313630347e-06
CAPN1,98,0.0004956783009098093,0.010328618682639014,0.4580110497237569,5.057941846018462e-06
CABLES1,14,1.7973019081170386e-05,0.0016957930697986273,0.3976019184652278,1.283787077226456e-06
EIF2AK3,21,4.248694529566536e-05,0.0025654729979016125,0.3925499171336122,2.02318787122216e-06
PKD1,36,3.860885214377023e-05,0.0033522171612815517,0.4119254658385093,1.0724681151047286e-06
CD36,13,2.2529004290139442e-05,0.0011385057317851094,0.37713245886723784,1.7330003300107263e-06
SP1,207,0.001051982466712417,0.02119636059416802,0.4845591816853385,5.082040901992352e-06
SP3,38,2.4517800808713523e-05,0.0046033703662836135,0.41949903010879647,6.452052844398296e-07
TFAP2A,84,0.0003795199716270979,0.010389398068877932,0.45570316078790657,4.518094900322594e-06
CEP57,83,0.00014100363605276772,0.01123336541802811,0.44303910216442505,1.698838988587563e-06
UNC119,59,0.00012463830380117293,0.0033882829504597767,0.40827382418123614,2.1125136237486938e-06
KAT2B,142,0.00036893050237470375,0.012364153812076917,0.4553277187843281,2.598102129399322e-06
ISOC2,33,5.6775816832246046e-05,0.004057154270255741,0.41195958257412624,1.72047929794685e-06
SHC1,271,0.0013538192840883002,0.026457573928434498,0.4855525185474424,4.995643114716975e-06
RNF144A,53,3.518007593551223e-05,0.005567083820545175,0.4173869262398255,6.637750176511742e-07
GPC1,111,0.0002930831039988508,0.014719133056609275,0.46520763187429853,2.640388324313971e-06
KDM6B,56,2.4815533342337405e-05,0.004642607263563862,0.3983661701105238,4.4313452397031083e-07
TUBA1A,356,0.0023793577379030797,0.040593782322058354,0.49784806325693126,6.683589151413145e-06
EP300,387,0.0037762210645557555,0.0341190382553985,0.5049746192893401,9.757677169394718e-06
PLK1,196,0.0012177166054755477,0.019564021369938907,0.4836639439906651,6.212839823854835e-06
SIRT1,205,0.0010356772573032274,0.020754931698119216,0.4788678155386541,5.052084181966963e-06
SOCS1,73,0.00012311478603413157,0.007131403863353934,0.43218350855851945,1.686503918275775e-06
ZFP36L2,134,0.00042862096830966037,0.01826173222588482,0.4513611615245009,3.1986639426094057e-06
CCDC134,9,2.5486463474602346e-06,0.0015105517486496234,0.3914994096812279,2.831829274955816e-07
MCM2,650,0.006011670321280926,0.07465761139583885,0.5201840619117339,9.248723571201425e-06
MCM5,221,0.0004982835208038949,0.03419429920652454,0.4843704352906807,2.254676564723506e-06
MCM7,221,0.0008863970685888907,0.02919560617674807,0.4855525185474424,4.010846464203125e-06
BLVRA,21,1.6870440029959443e-05,0.00294958212854997,0.4167923579688286,8.033542871409258e-07
GOLPH3,16,2.341201892878975e-05,0.0016801700059110784,0.4001287104818599,1.4632511830493594e-06
CTSB,58,0.0001987316668342914,0.003968209945106062,0.4405278540430431,3.426408048867093e-06
PTEN,216,0.0009573469633028104,0.02384811010593036,0.4805332818085209,4.432161867142641e-06
CDK9,427,0.002007840306103935,0.054528873835954304,0.5010577213659716,4.7022021220232675e-06
SSH1,42,2.325717743941881e-05,0.004894596559973892,0.42633067626639237,5.537423199861622e-07
AR,286,0.0019545735479674638,0.02546350210394157,0.4922315685304305,6.834173244641481e-06
FBXO31,25,2.068112251240864e-05,0.0023592305831533775,0.38832071199937546,8.272449004963456e-07
TBC1D7,30,4.944163024391213e-05,0.002868537057940638,0.40854209445585216,1.6480543414637376e-06
OCIAD1,63,0.00010005896759365304,0.00524687559956527,0.4234993614303959,1.5882375808516356e-06
OCIAD2,30,1.8772748805737938e-05,0.003491573732264578,0.415088041391972,6.257582935245979e-07
VPS51,26,4.3182810185453754e-05,0.0018372276684502315,0.4050488599348534,1.6608773148251445e-06
SCAMP1,28,4.391764462567998e-05,0.0024139679965515365,0.4151919866444073,1.5684873080599992e-06
TRPM7,17,7.674576516053289e-06,0.0015963440800015457,0.4010643444605709,4.514456774148993e-07
STX12,64,0.00015099097405752774,0.004023594801097587,0.42724617763270917,2.359233969648871e-06
PKP4,48,7.452302859538515e-05,0.005745357779812524,0.4527168471830345,1.5525630957371906e-06
SNAP23,61,0.00018091349815596921,0.00524170046240192,0.43932167461579225,2.9657950517372003e-06
PPFIBP1,34,1.8917921057507755e-05,0.005695819272294268,0.4477450715635971,5.564094428678752e-07
YES1,202,0.0009562575001637952,0.023959268115644927,0.48324103759836784,4.733948020612848e-06
SCARB1,26,4.911534509206696e-05,0.003300311446922732,0.42299515264903476,1.8890517343102678e-06
NF2,202,0.0008717065080302488,0.021350175227078057,0.4826783114992722,4.3153787526249945e-06
SLC7A5,35,1.4466324623235058e-05,0.006467100098074816,0.4491196388261851,4.133235606638588e-07
MARCKS,43,4.1764554381692186e-05,0.006743683036399758,0.4451006711409396,9.71268706550981e-07
CTNND1,88,0.00020081692914635725,0.012932828071311086,0.47493554855342307,2.2820105584813323e-06
HLA-A,74,0.00024591888184720634,0.008038552600280184,0.4581798084008843,3.323228133070356e-06
MTOR,144,0.0008060914800209105,0.01457234877685149,0.47799346530847586,5.597857500145212e-06
DAG1,48,0.00017366126378145325,0.004698182520649627,0.44268422926308293,3.6179429954469428e-06
ITGA6,33,9.9449108835156e-05,0.003582269998930227,0.4387791107974594,3.013609358641091e-06
DCUN1D3,15,1.7475917246389405e-06,0.003618715307697572,0.4171418986917142,1.1650611497592937e-07
ATP1A1,166,0.0004338248450913029,0.022835866256975243,0.48356990083608786,2.613402681272909e-06
CPNE8,20,2.483237002210462e-05,0.0026562812119815694,0.41363825363825363,1.241618501105231e-06
CTDSP1,13,6.725496719131858e-06,0.001433207158626934,0.3807701140626196,5.173459014716814e-07
CDC42EP1,17,6.134275585091197e-06,0.002613164413045187,0.42170411191182705,3.608397402994822e-07
USP6NL,17,1.7439680867870534e-05,0.0022770407751813966,0.4228872640707363,1.0258635804629726e-06
TMEM51,20,3.348536607267732e-05,0.001366547961019931,0.3889279849870983,1.674268303633866e-06
EPB41L5,26,3.084596814951127e-05,0.003941446715971039,0.432634600330521,1.1863833903658182e-06
TRPM4,8,1.0504065768476217e-05,0.0013539991526845113,0.39747482819242447,1.3130082210595272e-06
ITGB6,8,9.670921409765033e-07,0.0011889077173327421,0.3776478627287222,1.208865176220629e-07
RELL1,12,4.927046358185706e-06,0.001403712055424262,0.39501270648030495,4.105871965154755e-07
ZDHHC5,18,2.06835895504786e-05,0.002613378168672782,0.41432736359850064,1.1490883083599222e-06
VANGL1,35,6.33098389433987e-05,0.002767539269845513,0.4213111976960867,1.808852541239963e-06
UACA,46,7.739096567788498e-05,0.005651875695941928,0.43719785532214117,1.6824122973453256e-06
LRRC57,7,4.482077623735324e-06,0.0009339870427663512,0.38100344695518956,6.402968033907606e-07
ST14,16,1.7834591755820847e-05,0.001531070900061939,0.3969989624072153,1.114661984738803e-06
DEPDC1B,18,1.116023474151769e-05,0.0010204137910812324,0.3746328236800482,6.200130411954272e-07
UBIAD1,11,4.539758200758872e-06,0.0008933637213545827,0.37392873252142533,4.127052909780793e-07
RP2,25,3.870459549355277e-05,0.0017894359903232679,0.3931705003557031,1.5481838197421109e-06
FERMT2,50,6.522134698465025e-05,0.006862416937311724,0.4551610541727672,1.3044269396930048e-06
RAB13,31,4.16520861149553e-05,0.004208719959668368,0.43282283327532195,1.3436156811275904e-06
RAB6A,45,6.0397843594672177e-05,0.004296205527215433,0.43139635732870774,1.3421743021038261e-06
GAB1,75,0.00013506016367598845,0.005512288318770206,0.4424479629959082,1.8008021823465128e-06
SHB,98,0.00013611774902078463,0.012478194947133342,0.4625685855110202,1.3889566226610677e-06
SLC29A1,11,8.463426752285131e-06,0.001380600233536859,0.3979518361468917,7.69402432025921e-07
C1orf43,12,3.606351761092892e-05,0.001068920768680754,0.38202764976958525,3.005293134244077e-06
SLC26A6,8,7.018887597663354e-06,0.00046100266141945037,0.35949696444058976,8.773609497079193e-07
ATP13A3,6,4.188881768254076e-06,0.0004421812280366041,0.360017371163868,6.981469613756793e-07
PARVA,33,4.744140015526844e-05,0.004150124009309658,0.43643063964201106,1.437618186523286e-06
EFR3A,21,9.705364849156551e-05,0.001999199721383508,0.41640853913771453,4.621602309122167e-06
SLC9A1,34,0.00020692422243459257,0.0034067775201527817,0.4206342494714588,6.0860065421938995e-06
TBC1D10A,14,5.758429294081893e-06,0.0016916422169242237,0.40242718446601944,4.1131637814870664e-07
RASAL2,32,1.4339510729262255e-05,0.003478174195856688,0.4237158190646563,4.4810971028944547e-07
USP32,33,5.809521418936458e-05,0.004310284567783862,0.4364689364689365,1.760461036041351e-06
ELMOD3,5,5.530491784340353e-06,0.000581192144908669,0.3661660777385159,1.1060983568680705e-06
NAV2,14,1.1560199239209137e-05,0.0017896430373928085,0.4027204274957493,8.25728517086367e-07
STXBP3,18,1.5707254416123027e-05,0.002758716993189535,0.4120619666970425,8.726252453401681e-07
SLC7A11,10,1.115551959724286e-05,0.00118230551342039,0.3893237319974953,1.115551959724286e-06
AP1AR,5,2.4230333752053995e-06,0.0004959584787231347,0.3694570303795588,4.846066750410799e-07
SLCO4A1,4,7.479030581785948e-07,0.000259914734738311,0.35129599547990675,1.869757645446487e-07
CD276,8,2.5202071055539365e-05,0.0011894704553290628,0.38844201483795393,3.1502588819424207e-06
TMEM2,13,1.760560573560844e-05,0.002061003676963822,0.4140514442687089,1.3542773642775722e-06
CHCHD3,72,0.000160344398433538,0.010795313000865982,0.4602998334258745,2.227005533799139e-06
RAB11B,63,0.0001695041025430158,0.006750707389898238,0.44997286050298535,2.6905413102066003e-06
EFNB1,35,5.11528167055464e-05,0.00360588499664222,0.428460677060901,1.461509048729897e-06
FZD6,5,3.6573268794728658e-06,0.0004781528683898386,0.36858095590959616,7.314653758945732e-07
